classid,description,subclassid,description,invoiceitemid,description,invoicedescription,itemtype,description,quantityfrom,quanitytunitprice,dispensingfee,minimumprice,name1,status,revenue_id,allow_price_chg,nbr_disp
SUR,SURGERY - SMALL,,,2880,Anal Sacculectomy (per hour),,S,[None],0,555.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,,,ANESO1,Anesthesia - Isoflurane hr (inc.monitor,,S,[None],0,552.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,63,ASSISTANT TIME - PER MIN,,S,[None],0,4.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,,,3111,Aural Hematoma (surgery) per ear,,S,[None],0,114.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,2910,Canine -  Castration 80-120 lbs,,S,[None],0,302.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,4642,Canine - Spay AARCS,,S,[None],0,100.99,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
SUR,SURGERY - SMALL,,,4655,Canine Castration AARCS,,S,[None],0,90.99,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
SUR,SURGERY - SMALL,,,19987,Catheter Insyte 20g x 1.16" - each,,I,each,0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,19989,Catheter Insyte 24g x 0.75" - each,,I,each,0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,39808,Catheter IV 22g x 1in - 50/box Exel,,I,box,0,71.99,0,1.430000,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,907254,Catheter Jugular Vetcath 16g x 18g x 8",,I,each,0,28.99,0,28.580000,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,,,2921,Cherry Eye - Reduction and Suture,,S,[None],0,335.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,71,"Chest Tube Placement, per minute",,S,[None],0,16.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,23407,Comfy Cone 14 cm (Small),,I,[None],0,38.99,0,19.000000,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,CORNEA,Cornea Ulcer Debride,,S,[None],0,160.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,1574,Cruciate Repair Surgery,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,CRUCR2,Cruciate Repair Surgery - Large,,S,[None],0,1118.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,CRUCR1,Cruciate Repair Surgery - small,,S,[None],0,838.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,CRYP1,Cryptorchid (Abdominal),,S,[None],0,164.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,CRYP,Cryptorchid (Inguinal),,S,[None],0,125.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,22227,C-Section w/ Spay,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
SUR,SURGERY - SMALL,,,22231,C-Section w/o Spay,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
SUR,SURGERY - SMALL,,,22228,C-Section with Spay (per hour),,S,[None],0,1045.99,0,853.650000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUR,SURGERY - SMALL,,,22230,C-Section without Spay (per hour),,S,[None],0,985.99,0,517.600000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUR,SURGERY - SMALL,,,CYSTO,Cystotomy (remove stones),,S,[None],0,834.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,746,"Declaw Add to Hyst,Orch ",,S,[None],0,325.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,,,1093,Declaw add to Hyst/Orch- no patch,Declaw ,S,[None],0,150.99,0,150.000000,River Valley Veterinary Wellness Clinic,0,H,4,0
SUR,SURGERY - SMALL,,,25187,Disposable Skin Stapler Precise 35 ,Disposable Skin Stapler Precise 35 ,I,each,0,30.99,0,30.730000,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,ECTOP,Ectopic Cilia/Distichia Removal,,S,[None],0,170.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,119741A,Endo Trac Tube  NonCuffed 3.5mm DISC,,I,each,0,23.99,0,0,River Valley Veterinary Wellness Clinic,0,H,4,0
SUR,SURGERY - SMALL,,,126850A,Endo Tube (VINYL) 5.0mm,,I,each,0,4.99,0,4.850000,River Valley Veterinary Wellness Clinic,0,H,4,0
SUR,SURGERY - SMALL,,,901547A,Endo Tube Adaptor (J0157D) - 5.0mm,,I,each,0,4.99,0,4.290000,River Valley Veterinary Wellness Clinic,0,H,4,0
SUR,SURGERY - SMALL,,,901542A,Endo Tube Adaptor (J0157JJ) - 9.5mm,,I,each,0,5.99,0,5.960000,River Valley Veterinary Wellness Clinic,0,H,4,0
SUR,SURGERY - SMALL,,,122261,Endo Tube Magil Red Rubb 5.5w/cuff,,I,each,0,16.99,0,0,River Valley Veterinary Wellness Clinic,0,H,4,0
SUR,SURGERY - SMALL,,,900564A,Endo Tube Rusch (J0148C) 3.5mm,,I,each,0,45.99,0,45.260000,River Valley Veterinary Wellness Clinic,0,H,4,0
SUR,SURGERY - SMALL,,,900570A,Endo Tube Rusch (J0148F) - 5.0mm,,I,each,0,45.99,0,45.260000,River Valley Veterinary Wellness Clinic,0,H,4,0
SUR,SURGERY - SMALL,,,114940A,Endotracheal 7mm Tube,,I,each,0,69.99,0,69.980000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUR,SURGERY - SMALL,,,114782A,Endotreacheal 5mm Tube,,I,each,0,65.99,0,65.060000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUR,SURGERY - SMALL,,,ENUC,Enucleation per eye,,S,[None],0,838.99,0,653.520000,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,72,ESOPHAGOSTOMY - PER MIN,,S,[None],0,16.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,2909,Estimate Canine Neuter 80-120lb,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,3143,Estimate Cherry Eye Reduction (1 eye),,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,ECRUCI2,Estimate Cruciate large repair,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,ECRUCI1,Estimate Cruciate Repair small,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,CYSTO1,Estimate Cystotomy,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,3142,Estimate Enucleation single eye,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,3485,Estimate Exotic Neuter,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,3486,Estimate Exotic Spay,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,EXPLOR,Estimate Exploratory,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,2916,Estimate Feline Pyometra,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,4547,Estimate Femoral Head Osteotomy,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,3682,Estimate Keretectomy w/ no sedation,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,EFLUMP1,Estimate Lumpectomy w/Induction,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,EFLUMP2,Estimate Lumpectomy w/sedation,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,3681,Estimate Luxating Patella Surgery,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,5517,Estimate Vulvaplasty,,G,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,ENEUT,Exotic - Neuter,,S,[None],0,200.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,ESPAY,Exotic - Spay,,S,[None],0,300.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,3119,Exploratory Surgery/hour,,S,[None],0,985.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,27341,Eye Enucleation,,I,[None],0,653.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,125810,EZ Scrub Brush with Chlorhex 4%,,I,each,0,1.64,0,1.640000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUR,SURGERY - SMALL,,,EFNEUT,Feline Neuter,,S,[None],0,175.99,0,175.000000,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,FEMHE,Femoral Head Excision,,S,[None],0,932.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,GASTROP,Gastropexy (torsion tie-down)/hr,,S,[None],0,739.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,21105,Gauze Roll (Mouth Gag),,I,each,0,0.43,0,6.700000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUR,SURGERY - SMALL,,,920409,Gloves Procedure Conform Size 7.5 - 50s,,I,box,0,27.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,15622,Hemimandibulectomy per hour,,S,[None],0,985.99,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
SUR,SURGERY - SMALL,,,INGHER2,Hernia Repair Inguinal Add on,,S,[None],0,99.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,INGHER1,Hernia Repair Inguinal Unilateral,,S,[None],0,528.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,802,Hyst Rabbit,,S,[None],0,189.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,727,"Hyst, Canine  < 10 kg",,S,[None],0,237.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,729,"Hyst, Canine  10-20 kg",,S,[None],0,259.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,731,"Hyst, Canine >45kg",,S,[None],0,351.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,730,"Hyst, Canine 20 -30kg",,S,[None],0,280.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,732,"Hyst, Canine 30-45kg",,S,[None],0,324.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,733,"Hyst, Canine don't use",,S,[None],0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,,,734,"Hyst, Feline < 8 months",,S,[None],0,162.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,735,"Hyst, feline > 8 months",,S,[None],0,189.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,20409,IM3 Dental Bur Kit Feline,,I,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,1081,In Heat Fee,,S,[None],0,112.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,111731A,Insulin Syringe/Needle BD 0.3ml 29G .5",,I,each,0,0.99,0,0.300000,River Valley Veterinary Wellness Clinic,0,H,4,0
SUR,SURGERY - SMALL,,,INTMP,Intramedullary Bone Pinning,,S,[None],0,652.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,,,PINRE,Intramedullary Pin Removal/ 10 min,,S,[None],0,107.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,,,ABSCESS,Lance/Drain/Flush Abscess,,S,[None],0,79.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,19237,Lidocaine 2% Epinephrine,,I,[None],0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,,,25482,Lidocaine Neat /ml,,I,ml,0,0.54,19.000000,0.270000,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,LUMP1,Lumpectomy per 10 minutes,,S,[None],0,149.99,0,100.200000,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,598,LUPMECTOMY - GROUP,,G,[None],0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,,,1406,Materials,,P,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,64,MATERIALS - MINOR,,S,[None],0,75.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,65,Materials-major,,S,[None],0,150.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,MSCSU,MISCELLANEOUS,,S,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,5484,Monocryl Plus 5/0 18in Violet P3 12s,,I,each,0,11.99,0,0,River Valley Veterinary Wellness Clinic,1,H,4,0
SUR,SURGERY - SMALL,,,738,Orch don't use,,S,[None],0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,,,739,"Orch, Canine  <10 kg",,S,[None],0,162.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,741,"Orch, Canine  20 -30kg",,S,[None],0,199.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,736,"Orch, canine >45kg",,S,[None],0,226.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,737,"Orch, Canine 10-20 kg ",,S,[None],0,189.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,740,"Orch, Canine 30-45kg",,S,[None],0,210.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,743,"Orch, feline ",,S,[None],0,91.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,744,"Orch, Feline don't use",,S,[None],0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,,,66,ORTHOPEDIC SURGERY PER HOUR,,S,[None],0,1118.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,3733,Orthpedic Surgery/hour,,S,[None],0,1118.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,PAT,Patellar Stabilization (lateral tiedown),,S,[None],0,699.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,PREOP,Pre-Operative Exam,,S,[None],0,0,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,22794,Pyometra - Feline (per hour),,S,[None],0,985.99,0,753.000000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUR,SURGERY - SMALL,,,21721,Scalpel Blade #11,,I,[None],0,38.99,0,38.320000,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,2925,Soft Palate Surgery,,S,[None],0,677.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,SPAY2,Spay Pregnant/Mature add on,,S,[None],0,95.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,747,Spay/Neuter,,G,[None],0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,,,1080,Spay/Neuter picklist,,P,[None],0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,,,SPLEN,Splenectomy,,S,[None],0,1018.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,2924,Stenotic Nares Correction both nostrils,,S,[None],0,503.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,26185,Surgical Gown Cloth Large ,,I,each,0,60.99,0,60.860000,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,26186,Surgical Gown Cloth X-Large,,I,each,0,60.99,0,60.860000,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,110937A,Surgical Milk - 2L,,I,litre,0,49.99,0,49.830000,River Valley Veterinary Wellness Clinic,1,H,4,0
SUR,SURGERY - SMALL,,,68,Surgical Pack,,S,[None],0,43.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,62,Surgical Time (10 min),Surgical Time ,S,[None],0,164.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,4805,Transtracheal wash procedure,,S,[None],0,138.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,,,UMBIL,Umbilical Hernia - Repair Only,,S,[None],0,109.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,URIBL,Urinary Flush (unblock) per 10 min,,S,[None],0,55.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,5518,Vulvaplasty,,S,[None],0,985.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,27340,"Wound-Flush,suture,Penrose Drain/10 min",,I,[None],0,166.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,23409,Zencone 8-12" (Small),,I,[None],0,20.99,0,10.000000,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,,,3641,Zepp ( Ear Canal Ablation) bilateral,,S,[None],0,667.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3010,"Amputate Digit, per minute",,S,[None],0,7.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3015,"Amputate Limb, per minute",,S,[None],0,7.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3020,"Amputate Tail, per minute",,S,[None],0,7.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3030,"Anal Gland Removal, per minute",,S,[None],0,7.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3040,Aural Hematoma Drain & steroid- per ear,,S,[None],0,80.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3045,"Bone Biopsy, per minute",,S,[None],0,8.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3035,"Cruciate Surgery, per minute",,S,[None],0,8.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3005,DECLAW- PER MIN,,S,[None],0,7.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3075,FEMORAL OSTEOTOMY - PER MIM,,S,[None],0,18.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3090,FRACTURE - FEMUR - PER MIN,,S,[None],0,18.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3095,FRACTURE - HUMERUS - PER MIN,,S,[None],0,18.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3105,FRACTURE - RADIUS/ULNA - PER MIN,,S,[None],0,18.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3110,FRACTURE - TIBIA/FIBULA - PER MIN,,S,[None],0,18.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3080,FRACTURE REPAIR - PER MIN,,S,[None],0,18.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3115,MANDIBULAR FRACTURE - PER MIN,,S,[None],0,16.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3125,OCD (ELBOW) - PER MIN,,S,[None],0,18.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3130,OCD (SHOULDER) - PER MIN,,S,[None],0,18.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3135,OCD (TARSUS) - PER MIN,,S,[None],0,18.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3145,PIN REMOVAL - PER MIN,,S,[None],0,18.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3150,PLATE REMOVAL - PER MIN,,S,[None],0,16.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,2978,Tail Amputation,,S,[None],0,745.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,ORT,Orthopedic,3160,WIRE REMOVAL - PER MIN,,S,[None],0,9.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,BIOPS,Biopsy - Skin/Tissue,Biopsy,S,[None],0,150.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,3520,"Biopsy, per minute",,S,[None],0,7.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,980,Breeder Fel Neuter <6 months,,S,[None],0,100.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,978,Breeder Fel Spay IV Fluids <6 months,,S,[None],0,247.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,979,Breeder Fel Spay IV Fluids >6 month/heat,,S,[None],0,283.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,976,Breeder Fel Spay NO IV  >6 mon/heat,,S,[None],0,182.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,974,Breeder Fel Spay NO IV FLUIDS<6month,,S,[None],0,145.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,977,Breeder Fel Spay Pregnant IV Fluids,,S,[None],0,313.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,981,Breeder Feline Neuter > 6 months,,S,[None],0,132.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,3525,"Caesarian, per minute",,S,[None],0,8.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,CCAST5,Canine - Castration  >120 lbs,,S,[None],0,372.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,CCAST1,Canine - Castration <20 lbs,,S,[None],0,216.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,CCAST2,Canine - Castration 20-50 lbs,,S,[None],0,226.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,CCAST3,Canine - Castration 50 - 80 lbs,,S,[None],0,243.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,CCAST4,Canine - Castration 80-120 lbs,,S,[None],0,253.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,CCSPAY1,Canine - Spay <20lbs,,S,[None],0,297.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,CSPAY2,Canine - Spay 20 - 50 lbs,,S,[None],0,324.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,CSPAY3,Canine - Spay 50-80 lbs,,S,[None],0,356.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,CSPAY4,Canine - Spay 80 - 120lbs,,S,[None],0,410.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,3580,"Cherry Eye, per minute",,S,[None],0,15.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,3585,Conjunctival Flap,,S,[None],0,9.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,3590,CYST REMOVAL - PER MIN,,S,[None],0,7.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,3595,CYSTOTOMY - PER MIN,,S,[None],0,16.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,3835,DEBRIDE & SUTURE,,S,[None],0,11.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,593,Declaw-Group,,G,[None],0,0.99,0,0,River Valley Veterinary Wellness Clinic,0,,4,0
SUR,SURGERY - SMALL,SOT,Soft Tissue,803,Descent Ferret,,S,[None],0,243.99,0,0,River Valley Veterinary Wellness Clinic,1,,4,0
